timestamp,trigger_reason,symbol,quantity,pnl,net_pnl,entry_price,exit_price,exit_reason,trend_state,duration_seconds,max_price,entry_slippage,exit_slippage,trading_mode,date
2025-11-28 13:03:10.383415,RedGreen_Cont_PE,NIFTY25D0226200PE,675,1451.25,1288.18,73.64999999999999,75.8,Final Partial Profit-Take,BEARISH,1.383415,75.4,0.0,0.0,,2025-11-28
2025-11-28 12:59:39.387613,RedGreen_Cont_CE,NIFTY25D0226200CE,375,-56.25,-204.86,118.55,118.4,Momentum Loss (Red Entry),BULLISH,1.387613,118.55,0.0,0.0,,2025-11-28
2025-11-28 12:59:09.887699,RedGreen_Cont_CE,NIFTY25D0226250CE,525,-183.75,-337.99,89.55,89.2,Momentum Loss (Red Entry),BULLISH,3.887699,89.55,0.0,0.0,,2025-11-28
2025-11-28 12:58:40.137687,RedGreen_Cont_CE,NIFTY25D0226200CE,375,2756.25,2608.8,111.85,119.2,Final Partial Profit-Take,BULLISH,1.137687,111.85,0.0,0.0,,2025-11-28
2025-11-28 12:58:32.389083,RedGreen_Cont_CE,NIFTY25D0226250CE,525,1916.25,1765.61,83.69999999999999,87.35,Final Partial Profit-Take,BULLISH,0.389083,83.69999999999999,0.0,0.0,,2025-11-28
2025-11-28 12:58:19.909616,RedGreen_Cont_CE,NIFTY25D0226200CE,375,1312.5,1167.4,111.85,115.35,Final Partial Profit-Take,BULLISH,9.909616,114.85,0.0,0.0,,2025-11-28
2025-11-28 12:58:00.139489,Trend_Continuation_Opt_CE,NIFTY25D0226200CE,450,585.0,423.47,110.35,111.65,Momentum Loss (Red Entry),BULLISH,15.139489,112.4,0.0,0.0,,2025-11-28
2025-11-28 12:56:06.142580,RedGreen_Cont_CE,NIFTY25D0226200CE,375,-75.0,-217.41,111.35,111.15,Momentum Loss (Red Entry),BULLISH,1.14258,111.35,0.0,0.0,,2025-11-28
2025-11-28 12:56:00.141598,Trend_Continuation_Opt_CE,NIFTY25D0226200CE,450,135.0,-26.36,110.89999999999999,111.2,Momentum Loss (Red Entry),BULLISH,19.141598,111.8,0.0,0.0,,2025-11-28
2025-11-28 12:54:00.048157,RedGreen_Cont_CE,NIFTY25D0226200CE,375,-37.5,-180.92,112.44999999999999,112.35,Momentum Loss (Red Entry),BULLISH,10.048157,112.55,0.0,0.0,,2025-11-28
2025-11-28 12:53:42.960394,RedGreen_Cont_CE,NIFTY25D0226200CE,375,-581.25,-724.72,113.55,112.0,Trailing SL Hit,BULLISH,4.960394,113.6,0.0,0.0,,2025-11-28
2025-11-28 12:52:09.012266,RedGreen_Cont_CE,NIFTY25D0226200CE,450,45.0,-114.42,109.14999999999999,109.25,Momentum Loss (Red Entry),BULLISH,1.012266,109.95,0.0,0.0,,2025-11-28
2025-11-28 12:48:01.428170,RedGreen_Cont_PE,NIFTY25D0226200PE,600,-180.0,-337.39,80.64999999999999,80.35,Momentum Loss (Red Entry),BEARISH,1.42817,80.95,0.0,0.0,,2025-11-28
2025-11-28 12:47:12.511517,RedGreen_Cont_PE,NIFTY25D0226200PE,600,1530.0,1371.75,79.25,81.8,Final Partial Profit-Take,BEARISH,10.511517,81.25,0.0,0.0,,2025-11-28
2025-11-28 12:46:31.607615,RedGreen_Cont_PE,NIFTY25D0226200PE,675,2328.75,2168.5,70.89999999999999,74.35,Final Partial Profit-Take,BEARISH,0.607615,70.89999999999999,0.0,0.0,,2025-11-28
2025-11-28 12:46:24.019777,RedGreen_Cont_PE,NIFTY25D0226250PE,525,1365.0,1205.84,91.55,94.15,Final Partial Profit-Take,BEARISH,21.019777,93.9,0.0,0.0,,2025-11-28
2025-11-28 12:45:04.184637,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-210.0,-367.14,92.0,91.6,Momentum Loss (Red Entry),BEARISH,1.184637,92.0,0.0,0.0,,2025-11-28
2025-11-28 12:44:45.061539,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-52.5,-208.99,91.25,91.15,Momentum Loss (Red Entry),BEARISH,2.061539,91.35,0.0,0.0,,2025-11-28
2025-11-28 12:43:15.965553,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-288.75,-444.5,90.94999999999999,90.4,Momentum Loss (Red Entry),BEARISH,14.965553,91.65,0.0,0.0,,2025-11-28
2025-11-28 12:41:14.435316,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-183.75,-340.81,91.89999999999999,91.55,SL Hit AND Momentum Loss,BEARISH,12.435316,93.15,0.0,0.0,,2025-11-28
2025-11-28 12:40:29.023913,RedGreen_Cont_PE,NIFTY25D0226250PE,525,1207.5,1051.42,89.19999999999999,91.5,Final Partial Profit-Take,BEARISH,26.023913,91.45,0.0,0.0,,2025-11-28
2025-11-28 12:38:21.947012,RedGreen_Cont_PE,NIFTY25D0226250PE,525,105.0,-49.77,89.6,89.8,Trailing SL Hit,BEARISH,17.947012,91.2,0.0,0.0,,2025-11-28
2025-11-28 12:36:26.555292,RedGreen_Cont_CE,NIFTY25D0226250CE,450,-90.0,-235.43,95.75,95.55,Momentum Loss (Red Entry),BULLISH,17.555292,96.4,0.0,0.0,,2025-11-28
2025-11-28 12:35:40.787795,RedGreen_Cont_CE,NIFTY25D0226250CE,525,761.25,598.7,95.19999999999999,96.65,Momentum Decay (Early Exit),BULLISH,30.787795,97.25,0.0,0.0,,2025-11-28
2025-11-28 12:34:26.734546,RedGreen_Cont_CE,NIFTY25D0226250CE,450,-135.0,-280.97,96.35,96.05,Momentum Loss (Red Entry),BULLISH,0.734546,96.35,0.0,0.0,,2025-11-28
2025-11-28 12:33:15.716518,RedGreen_Cont_CE,NIFTY25D0226250CE,525,105.0,-56.42,95.14999999999999,95.35,Momentum Loss (Red Entry),BULLISH,1.716518,95.5,0.0,0.0,,2025-11-28
2025-11-28 12:32:45.382601,RedGreen_Cont_CE,NIFTY25D0226250CE,525,918.75,758.94,92.69999999999999,94.45,Momentum Decay (Early Exit),BULLISH,37.382601,94.5,0.0,0.0,,2025-11-28
2025-11-28 12:30:05.208687,RedGreen_Cont_PE,NIFTY25D0226200PE,600,30.0,-120.68,75.5,75.55,Momentum Loss (Red Entry),BEARISH,2.208687,75.8,0.0,0.0,,2025-11-28
2025-11-28 12:28:06.951053,RedGreen_Cont_PE,NIFTY25D0226200PE,600,-240.0,-391.47,76.39999999999999,76.0,Momentum Loss (Red Entry),BEARISH,2.951053,76.6,0.0,0.0,,2025-11-28
2025-11-28 12:27:02.232769,RedGreen_Cont_PE,NIFTY25D0226200PE,600,-60.0,-211.21,76.0,75.9,Momentum Loss (Red Entry),BEARISH,0.232769,76.0,0.0,0.0,,2025-11-28
2025-11-28 12:26:49.761070,Trend_Continuation_Opt_PE,NIFTY25D0226200PE,600,720.0,570.05,74.14999999999999,75.35,Momentum Decay (Early Exit),BEARISH,37.76107,76.1,0.0,0.0,,2025-11-28
2025-11-28 12:25:34.169932,RedGreen_Cont_PE,NIFTY25D0226200PE,600,-420.0,-568.85,74.69999999999999,74.0,Momentum Loss (Red Entry),BEARISH,3.169932,74.7,0.0,0.0,,2025-11-28
2025-11-28 12:20:28.960061,RedGreen_Cont_PE,NIFTY25D0226250PE,525,105.0,-55.82,94.64999999999999,94.85,SL Hit AND Momentum Loss,BEARISH,2.960061,96.75,0.0,0.0,,2025-11-28
2025-11-28 12:20:00.459338,RedGreen_Cont_PE,NIFTY25D0226250PE,525,761.25,600.68,93.55,95.0,Momentum Loss (Red Entry),BEARISH,0.459338,95.0,0.0,0.0,,2025-11-28
2025-11-28 12:18:00.463291,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-52.5,-212.41,94.1,94.0,Momentum Loss (Red Entry),BEARISH,2.463291,94.3,0.0,0.0,,2025-11-28
2025-11-28 12:17:48.964007,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-288.75,-448.45,94.25,93.7,Momentum Loss (Red Entry),BEARISH,1.964007,94.3,0.0,0.0,,2025-11-28
2025-11-28 12:17:11.822671,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-813.75,-972.42,94.1,92.55,SL Hit AND Momentum Loss,BEARISH,1.822671,94.1,0.0,0.0,,2025-11-28
2025-11-28 12:16:01.322890,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-78.75,-235.86,91.8,91.65,Momentum Loss (Red Entry),BEARISH,1.32289,92.1,0.0,0.0,,2025-11-28
2025-11-28 12:14:08.824432,RedGreen_Cont_CE,NIFTY25D0226250CE,450,-225.0,-372.73,98.19999999999999,97.7,Momentum Loss (Red Entry),BULLISH,4.824432,98.35,0.0,0.0,,2025-11-28
2025-11-28 12:11:45.077364,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,105.0,-53.37,92.6,92.8,Momentum Loss (Red Entry),BEARISH,4.077364,93.7,0.0,0.0,,2025-11-28
2025-11-28 12:10:28.080726,RedGreen_Cont_PE,NIFTY25D0226250PE,525,288.75,131.7,91.25,91.8,Trailing SL Hit,BEARISH,20.080726,93.35,0.0,0.0,,2025-11-28
2025-11-28 12:09:20.845374,RedGreen_Cont_PE,NIFTY25D0226250PE,525,1575.0,1418.38,89.14999999999999,92.15,Trailing SL Hit,BEARISH,17.845374,93.75,0.0,0.0,,2025-11-28
2025-11-28 12:08:13.081840,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-315.0,-470.11,90.44999999999999,89.85,Momentum Loss (Red Entry),BEARISH,9.08184,91.05,0.0,0.0,,2025-11-28
2025-11-28 12:06:14.333455,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,0.0,-154.0,89.1,89.1,Momentum Loss (Red Entry),BEARISH,3.333455,89.9,0.0,0.0,,2025-11-28
2025-11-28 12:05:46.584180,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-52.5,-207.25,89.8,89.7,Momentum Loss (Red Entry),BEARISH,2.58418,90.0,0.0,0.0,,2025-11-28
2025-11-28 12:00:15.340769,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-52.5,-203.42,86.6,86.5,Trailing SL Hit,BEARISH,6.340769,87.85,0.0,0.0,,2025-11-28
2025-11-28 11:59:49.842021,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-78.75,-231.0,87.75,87.6,Momentum Loss (Red Entry),BEARISH,12.842021,88.75,0.0,0.0,,2025-11-28
2025-11-28 11:57:10.322784,RedGreen_Cont_CE,NIFTY25D0226250CE,450,22.5,-130.77,103.19999999999999,103.25,Momentum Loss (Red Entry),BULLISH,0.322784,103.25,0.0,0.0,,2025-11-28
2025-11-28 11:56:10.883162,RedGreen_Cont_PE,NIFTY25D0226250PE,525,26.25,-127.37,88.75,88.8,Momentum Loss (Red Entry),BEARISH,0.883162,88.8,0.0,0.0,,2025-11-28
2025-11-28 11:55:52.384137,RedGreen_Cont_PE,NIFTY25D0226250PE,525,2310.0,2159.13,83.35,87.75,Final Partial Profit-Take,BEARISH,31.384137,87.65,0.0,0.0,,2025-11-28
2025-11-28 11:54:31.134943,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-26.25,-174.57,84.39999999999999,84.35,Trailing SL Hit,BEARISH,5.134943,85.75,0.0,0.0,,2025-11-28
2025-11-28 11:51:10.568849,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-630.0,-778.54,85.39999999999999,84.2,SL Hit AND Momentum Loss,BEARISH,0.568849,86.7,0.0,0.0,,2025-11-28
2025-11-28 11:48:21.142920,RedGreen_Cont_CE,NIFTY25D0226250CE,450,-315.0,-471.83,107.19999999999999,106.5,Momentum Loss (Red Entry),BULLISH,2.14292,107.75,0.0,0.0,,2025-11-28
2025-11-28 11:46:55.660303,RedGreen_Cont_CE,NIFTY25D0226250CE,450,562.5,405.79,105.69999999999999,106.95,Momentum Decay (Early Exit),BULLISH,34.660303,107.8,0.0,0.0,,2025-11-28
2025-11-28 11:43:41.901740,RedGreen_Cont_CE,NIFTY25D0226250CE,450,405.0,251.47,102.85,103.75,Trailing SL Hit,BULLISH,34.90174,105.3,0.0,0.0,,2025-11-28
2025-11-28 11:41:14.832463,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-288.75,-445.28,91.6,91.05,Momentum Loss (Red Entry),BEARISH,7.832463,92.2,0.0,0.0,,2025-11-28
2025-11-28 11:39:29.411587,RedGreen_Cont_CE,NIFTY25D0226250CE,450,337.5,186.39,100.6,101.35,Invalidation: Bearish Engulfing,BULLISH,13.411587,101.6,0.0,0.0,,2025-11-28
2025-11-28 11:38:48.903896,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,472.5,318.03,88.85,89.75,Trailing SL Hit,BEARISH,11.903896,91.15,0.0,0.0,,2025-11-28
2025-11-28 11:34:08.410369,RedGreen_Cont_CE,NIFTY25D0226250CE,450,180.0,28.07,101.64999999999999,102.05,Momentum Loss (Red Entry),BULLISH,1.410369,102.7,0.0,0.0,,2025-11-28
2025-11-28 11:33:30.674057,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,450,135.0,-16.14,100.94999999999999,101.25,Momentum Loss (Red Entry),BULLISH,4.674057,102.4,0.0,0.0,,2025-11-28
2025-11-28 11:30:12.419202,RedGreen_Cont_CE,NIFTY25D0226250CE,450,225.0,73.61,101.05,101.55,Momentum Loss (Red Entry),BULLISH,1.419202,101.9,0.0,0.0,,2025-11-28
2025-11-28 11:27:12.986117,RedGreen_Cont_CE,NIFTY25D0226250CE,450,22.5,-131.33,103.75,103.8,Momentum Loss (Red Entry),BULLISH,9.986117,104.6,0.0,0.0,,2025-11-28
2025-11-28 11:26:05.483171,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-315.0,-470.71,90.94999999999999,90.35,Momentum Loss (Red Entry),BEARISH,1.483171,90.94999999999999,0.0,0.0,,2025-11-28
2025-11-28 11:25:54.147776,RedGreen_Cont_PE,NIFTY25D0226250PE,525,708.75,553.24,89.39999999999999,90.75,Momentum Decay (Early Exit),BEARISH,30.147776,91.0,0.0,0.0,,2025-11-28
2025-11-28 11:24:36.465952,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-78.75,-232.56,89.05,88.9,Momentum Loss (Red Entry),BEARISH,3.465952,89.65,0.0,0.0,,2025-11-28
2025-11-28 11:23:34.772497,RedGreen_Cont_PE,NIFTY25D0226250PE,525,1863.75,1712.71,84.1,87.65,Momentum Decay (Early Exit),BEARISH,30.772497,87.9,0.0,0.0,,2025-11-28
2025-11-28 11:22:25.226258,RedGreen_Cont_PE,NIFTY25D0226250PE,600,60.0,-101.14,83.1,83.2,SL Hit AND Momentum Loss,BEARISH,9.226258,84.7,0.0,0.0,,2025-11-28
2025-11-28 11:22:00.174069,RedGreen_Cont_PE,NIFTY25D0226250PE,600,1530.0,1369.76,80.69999999999999,83.25,Momentum Loss (Red Entry),BEARISH,31.174069,83.3,0.0,0.0,,2025-11-28
2025-11-28 11:20:02.432475,RedGreen_Cont_PE,NIFTY25D0226250PE,600,-240.0,-396.54,80.1,79.7,Momentum Loss (Red Entry),BEARISH,0.432475,80.1,0.0,0.0,,2025-11-28
2025-11-28 11:15:23.492393,RedGreen_Cont_CE,NIFTY25D0226250CE,375,375.0,226.03,118.14999999999999,119.15,Trailing SL Hit,BULLISH,11.492393,120.9,0.0,0.0,,2025-11-28
2025-11-28 11:13:28.083691,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,375,1293.75,1147.23,113.55,117.0,Final Partial Profit-Take,BULLISH,12.083691,117.0,0.0,0.0,,2025-11-28
2025-11-28 11:12:37.263251,RedGreen_Cont_CE,NIFTY25D0226250CE,375,243.75,99.53,112.85,113.5,Momentum Loss (Red Entry),BULLISH,4.263251,114.05,0.0,0.0,,2025-11-28
2025-11-28 11:10:16.704285,RedGreen_Cont_PE,NIFTY25D0226250PE,525,26.25,-122.46,84.64999999999999,84.7,Momentum Loss (Red Entry),BEARISH,2.704285,85.2,0.0,0.0,,2025-11-28
2025-11-28 11:09:31.195620,RedGreen_Cont_PE,NIFTY25D0226250PE,600,240.0,78.78,82.94999999999999,83.35,Trailing SL Hit,BEARISH,20.19562,84.75,0.0,0.0,,2025-11-28
2025-11-28 11:08:24.449016,RedGreen_Cont_PE,NIFTY25D0226250PE,600,-630.0,-790.08,83.14999999999999,82.1,Momentum Loss (Red Entry),BEARISH,7.449016,83.25,0.0,0.0,,2025-11-28
2025-11-28 11:08:00.578597,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,600,330.0,169.79,82.1,82.65,Momentum Loss (Red Entry),BEARISH,20.578597,83.4,0.0,0.0,,2025-11-28
2025-11-28 11:05:30.973518,RedGreen_Cont_PE,NIFTY25D0226250PE,600,-120.0,-278.51,81.39999999999999,81.2,Momentum Loss (Red Entry),BEARISH,1.973518,81.7,0.0,0.0,,2025-11-28
2025-11-28 11:03:54.518631,RedGreen_Cont_CE,NIFTY25D0226250CE,375,131.25,-18.82,119.89999999999999,120.25,Trailing SL Hit,BULLISH,12.518631,121.75,0.0,0.0,,2025-11-28
2025-11-28 11:02:26.856411,RedGreen_Cont_CE,NIFTY25D0226250CE,375,356.25,206.5,119.1,120.05,Trailing SL Hit,BULLISH,14.856411,121.6,0.0,0.0,,2025-11-28
2025-11-28 11:01:30.212261,RedGreen_Cont_PE,NIFTY25D0226250PE,600,-150.0,-310.11,82.6,82.35,Momentum Loss (Red Entry),BEARISH,2.212261,82.6,0.0,0.0,,2025-11-28
2025-11-28 10:58:47.031490,RedGreen_Cont_PE,NIFTY25D0226250PE,600,990.0,830.37,80.89999999999999,82.55,Momentum Decay (Early Exit),BEARISH,43.03149,82.6,0.0,0.0,,2025-11-28
2025-11-28 10:57:11.554608,RedGreen_Cont_CE,NIFTY25D0226250CE,375,131.25,-17.11,117.89999999999999,118.25,Momentum Loss (Red Entry),BULLISH,0.554608,118.25,0.0,0.0,,2025-11-28
2025-11-28 10:52:04.160155,RedGreen_Cont_PE,NIFTY25D0226250PE,600,180.0,22.64,80.19999999999999,80.5,SL Hit AND Momentum Loss,BEARISH,37.160155,82.15,0.0,0.0,,2025-11-28
2025-11-28 10:46:49.203360,RedGreen_Cont_CE,NIFTY25D0226250CE,375,1387.5,1233.67,121.89999999999999,125.6,Invalidation: Bearish Engulfing,BULLISH,2.20336,125.6,0.0,0.0,,2025-11-28
2025-11-28 10:45:18.306786,RedGreen_Cont_CE,NIFTY25D0226300CE,525,-26.25,-185.06,93.14999999999999,93.1,Momentum Loss (Red Entry),BULLISH,0.306786,93.14999999999999,0.0,0.0,,2025-11-28
2025-11-28 10:44:31.885221,RedGreen_Cont_CE,NIFTY25D0226250CE,375,-56.25,-206.02,119.89999999999999,119.75,Momentum Loss (Red Entry),BULLISH,0.885221,119.89999999999999,0.0,0.0,,2025-11-28
2025-11-28 10:44:00.063341,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,375,993.75,844.59,117.19999999999999,119.85,Momentum Loss (Red Entry),BULLISH,12.063341,120.5,0.0,0.0,,2025-11-28
2025-11-28 10:41:47.902210,RedGreen_Cont_CE,NIFTY25D0226250CE,375,0.0,-150.16,120.25,120.25,Momentum Loss (Red Entry),BULLISH,6.90221,121.0,0.0,0.0,,2025-11-28
2025-11-28 10:38:48.687502,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,375,2081.25,1931.99,115.25,120.8,Final Partial Profit-Take,BULLISH,0.687502,115.25,0.0,0.0,,2025-11-28
2025-11-28 10:37:00.015292,RedGreen_Cont_CE,NIFTY25D0226250CE,375,862.5,717.96,112.05,114.35,Momentum Loss (Red Entry),BULLISH,10.015292,114.9,0.0,0.0,,2025-11-28
2025-11-28 10:35:24.359956,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,450,1530.0,1369.25,108.1,111.5,Final Partial Profit-Take,BULLISH,0.359956,108.1,0.0,0.0,,2025-11-28
2025-11-28 10:33:06.061396,RedGreen_Cont_CE,NIFTY25D0226250CE,375,-318.75,-461.32,112.0,111.15,Momentum Loss (Red Entry),BULLISH,0.061396,112.0,0.0,0.0,,2025-11-28
2025-11-28 10:32:57.029595,RedGreen_Cont_CE,NIFTY25D0226250CE,450,1057.5,896.69,108.89999999999999,111.25,Momentum Decay (Early Exit),BULLISH,38.029595,111.25,0.0,0.0,,2025-11-28
2025-11-28 10:32:02.588073,RedGreen_Cont_CE,NIFTY25D0226250CE,450,810.0,651.75,106.8,108.6,Momentum Loss (Red Entry),BULLISH,14.588073,109.0,0.0,0.0,,2025-11-28
2025-11-28 10:30:43.188063,RedGreen_Cont_CE,NIFTY25D0226250CE,450,877.5,721.4,104.6,106.55,Momentum Decay (Early Exit),BULLISH,31.188063,107.0,0.0,0.0,,2025-11-28
2025-11-28 10:28:40.526082,RedGreen_Cont_CE,NIFTY25D0226250CE,450,-292.5,-447.41,105.3,104.65,SL Hit AND Momentum Loss,BULLISH,39.526082,106.8,0.0,0.0,,2025-11-28
2025-11-28 10:27:41.053851,RedGreen_Cont_CE,NIFTY25D0226250CE,450,630.0,474.41,104.5,105.9,Trailing SL Hit,BULLISH,25.053851,107.4,0.0,0.0,,2025-11-28
2025-11-28 10:27:00.307904,RedGreen_Cont_CE,NIFTY25D0226250CE,450,1822.5,1669.08,100.5,104.55,Final Partial Profit-Take,BULLISH,0.307904,100.5,0.0,0.0,,2025-11-28
2025-11-28 10:24:44.386832,RedGreen_Cont_PE,NIFTY25D0226200PE,675,1856.25,1692.37,73.75,76.5,Final Partial Profit-Take,BEARISH,2.386832,76.6,0.0,0.0,,2025-11-28
2025-11-28 10:24:27.283005,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-78.75,-239.27,94.64999999999999,94.5,Momentum Loss (Red Entry),BEARISH,5.283005,95.25,0.0,0.0,,2025-11-28
2025-11-28 10:23:28.892916,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,450,-720.0,-864.25,95.6,94.0,SL Hit AND Momentum Loss,BEARISH,16.892916,95.8,0.0,0.0,,2025-11-28
2025-11-28 10:21:19.600123,RedGreen_Cont_PE,NIFTY25D0226200PE,600,-210.0,-358.5,74.19999999999999,73.85,Momentum Loss (Red Entry),BEARISH,1.600123,74.8,0.0,0.0,,2025-11-28
2025-11-28 10:20:52.362163,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,1627.5,1467.32,92.05,95.15,Final Partial Profit-Take,BEARISH,27.362163,95.55,0.0,0.0,,2025-11-28
2025-11-28 10:18:17.761441,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,1496.25,1334.18,93.8,96.65,Final Partial Profit-Take,BEARISH,13.761441,95.95,0.0,0.0,,2025-11-28
2025-11-28 10:16:04.778061,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-157.5,-315.56,92.69999999999999,92.4,Momentum Loss (Red Entry),BEARISH,0.778061,92.85,0.0,0.0,,2025-11-28
2025-11-28 10:15:04.191598,RedGreen_Cont_PE,NIFTY25D0226250PE,525,-210.0,-364.62,89.89999999999999,89.5,Momentum Loss (Red Entry),BEARISH,1.191598,89.89999999999999,0.0,0.0,,2025-11-28
2025-11-28 10:14:12.409350,RedGreen_Cont_PE,NIFTY25D0226250PE,525,26.25,-125.28,87.0,87.05,SL Hit AND Momentum Loss,BEARISH,9.40935,88.5,0.0,0.0,,2025-11-28
2025-11-28 10:13:46.069918,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,600,2010.0,1847.34,81.89999999999999,85.25,Final Partial Profit-Take,BEARISH,12.069918,84.75,0.0,0.0,,2025-11-28
2025-11-28 10:12:47.640247,RedGreen_Cont_PE,NIFTY25D0226250PE,600,-210.0,-369.81,82.44999999999999,82.1,Momentum Loss (Red Entry),BEARISH,0.640247,82.44999999999999,0.0,0.0,,2025-11-28
2025-11-28 10:09:41.133415,RedGreen_Cont_CE,NIFTY25D0226250CE,375,-600.0,-749.69,120.85,119.25,Momentum Decay (Early Exit),BULLISH,37.133415,121.6,0.0,0.0,,2025-11-28
2025-11-28 10:09:41.125075,RedGreen_Cont_CE,NIFTY25D0226250CE,375,-506.25,-656.1,120.85,119.5,SL Hit AND Momentum Loss,BULLISH,37.125075,121.6,0.0,0.0,,2025-11-28
2025-11-28 10:07:34.092819,Trend_Continuation_Opt_CE,NIFTY25D0226250CE,375,-375.0,-526.0,121.94999999999999,120.95,SL Hit AND Momentum Loss,BULLISH,6.092819,122.5,0.0,0.0,,2025-11-28
2025-11-28 10:06:24.320472,RedGreen_Cont_CE,NIFTY25D0226250CE,375,75.0,-76.05,121.14999999999999,121.35,Momentum Loss (Red Entry),BULLISH,0.320472,121.35,0.0,0.0,,2025-11-28
2025-11-28 10:04:24.411623,RedGreen_Cont_CE,NIFTY25D0226250CE,375,562.5,413.06,118.35,119.85,Trailing SL Hit,BULLISH,16.411623,121.5,0.0,0.0,,2025-11-28
2025-11-28 10:01:12.360252,RedGreen_Cont_CE,NIFTY25D0226250CE,375,1912.5,1762.14,116.85,121.95,Final Partial Profit-Take,BULLISH,10.360252,118.15,0.0,0.0,,2025-11-28
2025-11-28 10:00:25.512572,Trend_Continuation_Opt_PE,NIFTY25D0226250PE,525,52.5,-98.35,86.39999999999999,86.5,Momentum Loss (Red Entry),BEARISH,11.512572,87.3,0.0,0.0,,2025-11-28
2025-11-28 09:55:00.135723,RedGreen_Cont_CE,NIFTY25D0226250CE,375,-37.5,-184.38,116.5,116.4,Momentum Loss (Red Entry),BULLISH,17.135723,117.0,0.0,0.0,,2025-11-28
2025-11-28 09:54:36.854277,RedGreen_Cont_CE,NIFTY25D0226250CE,375,468.75,323.95,113.1,114.35,Trailing SL Hit,BULLISH,15.854277,115.9,0.0,0.0,,2025-11-28
2025-11-27 15:15:23.081759,Trend_Continuation_Opt_CE,SENSEX25NOV85700CE,2080,-1976.0,-2110.29,24.0,23.05,SL Hit AND Momentum Loss,BULLISH,1.081759,24.0,0.0,0.0,,2025-11-27
2025-11-27 15:14:03.091781,RedGreen_Cont_CE,SENSEX25NOV85700CE,2220,-555.0,-691.11,22.450000000000003,22.2,SL Hit AND Momentum Loss,BULLISH,2.091781,22.8,0.0,0.0,,2025-11-27
2025-11-27 15:12:00.705735,RedGreen_Cont_PE,SENSEX25NOV85700PE,8320,19968.0,19803.33,6.0,8.4,Momentum Loss (Red Entry),BEARISH,0.705735,8.4,0.0,0.0,,2025-11-27
2025-11-27 15:11:11.098309,RedGreen_Cont_CE,SENSEX25NOV85700CE,2080,3328.0,3186.74,23.900000000000002,25.5,Invalidation: Bearish Engulfing,BULLISH,1.098309,25.5,0.0,0.0,,2025-11-27
2025-11-27 15:10:48.915806,Trend_Continuation_Opt_CE,SENSEX25NOV85700CE,1980,7029.0,6882.64,25.1,28.65,Trailing SL Hit,BULLISH,13.915806,29.5,0.0,0.0,,2025-11-27
2025-11-27 15:09:10.029181,RedGreen_Cont_CE,SENSEX25NOV85700CE,2160,3240.0,3098.53,23.1,24.6,Trailing SL Hit,BULLISH,3.029181,25.3,0.0,0.0,,2025-11-27
2025-11-27 15:07:53.287602,RedGreen_Cont_PE,SENSEX25NOV85700PE,4020,201.0,63.83,12.4,12.45,Trailing SL Hit,BEARISH,6.287602,14.1,0.0,0.0,,2025-11-27
2025-11-27 15:06:43.143561,Trend_Continuation_Opt_CE,SENSEX25NOV85700CE,2200,-3080.0,-3212.8,22.700000000000003,21.3,SL Hit AND Momentum Loss,BULLISH,1.143561,22.700000000000003,0.0,0.0,,2025-11-27
2025-11-27 15:04:07.863267,RedGreen_Cont_PE,SENSEX25NOV85700PE,3580,23449.0,23279.79,13.9,20.45,Trailing SL Hit,BEARISH,4.863267,21.55,0.0,0.0,,2025-11-27
2025-11-27 15:03:56.209374,RedGreen_Cont_CE,SENSEX25NOV85700CE,1160,-696.0,-832.2,43.1,42.5,Momentum Loss (Red Entry),BULLISH,0.209374,43.1,0.0,0.0,,2025-11-27
